shift_a,shift_b,shift_c_sp,shift_c_relax,fgw_distance_megn,fgw_distance_cgnf,fgw_distance_magp,mace_single_point_energy,mace_relaxed_energy
0.132,0.342,-3.1,-2.6,0.261533965610 ,0.245168377000 ,0.257557608045 ,-1118.866455078120 ,-1127.236450195310 
0.132,0.395,-3.1,-2.6,0.261493742843 ,0.244894575237 ,0.257299247756 ,-1118.887939453120 ,-1127.352172851560 
0.132,0.447,-3.1,-2.6,0.260879181222 ,0.242578588076 ,0.254369388437 ,-1119.050537109370 ,-1127.425048828120 
0.132,0.5,-3.1,-2.6,0.261359159447 ,0.243987037580 ,0.256419347600 ,-1119.002685546870 ,-1127.332885742180 
0.132,0.553,-3.1,-2.6,0.261782412757 ,0.245908425546 ,0.258632285009 ,-1118.824829101560 ,-1126.994506835930 
0.132,0.605,-3.1,-2.6,0.261719015049 ,0.245721633148 ,0.258352768357 ,-1118.836303710930 ,-1126.994140625000 
0.132,0.658,-3.1,-2.6,0.261133863810 ,0.243512014532 ,0.255587544647 ,-1119.024658203120 ,-1127.306274414060 
0.132,0.711,-3.1,-2.6,0.261377030412 ,0.243981545779 ,0.256547043562 ,-1119.052490234370 ,-1127.347534179680 
0.132,0.763,-3.1,-2.6,0.261193833465 ,0.243997622211 ,0.255971606878 ,-1118.946533203120 ,-1127.246582031250 
0.132,0.816,-3.1,-2.6,0.261440054122 ,0.244531794346 ,0.256926213864 ,-1118.927856445310 ,-1127.377197265620 
0.132,0.868,-3.1,-2.6,0.261374831850 ,0.243973053687 ,0.256518241899 ,-1119.043823242180 ,-1127.332153320310 
0.132,0.921,-3.1,-2.6,0.261369344416 ,0.243920045691 ,0.256561778466 ,-1119.081542968750 ,-1127.312255859370 
0.132,0.974,-3.1,-2.6,0.260945565657 ,0.242773215102 ,0.254712305583 ,-1119.062744140620 ,-1127.264404296870 
0.184,0.026,-3.1,-2.6,0.261487790109 ,0.244527824485 ,0.257031665397 ,-1118.959960937500 ,-1127.322509765620 
0.184,0.079,-3.1,-2.6,0.261364870657 ,0.243910340789 ,0.256531241046 ,-1119.076416015620 ,-1127.322509765620 
0.184,0.132,-3.1,-2.6,0.261236673816 ,0.243573667521 ,0.255987460040 ,-1119.071899414060 ,-1127.346313476560 
0.184,0.184,-3.1,-2.6,0.260890430059 ,0.242597499979 ,0.246983292704 ,-1119.045654296870 ,-1127.379272460930 
0.184,0.237,-3.1,-2.6,0.261125004232 ,0.243043040667 ,0.255233634480 ,-1119.054809570310 ,-1127.444213867180 
0.184,0.289,-3.1,-2.6,0.261016492727 ,0.243087994731 ,0.255080259311 ,-1119.050292968750 ,-1127.358764648430 
0.184,0.342,-3.1,-2.6,0.261439790359 ,0.244286188797 ,0.256796781648 ,-1118.999633789060 ,-1127.274047851560 
0.184,0.395,-3.1,-2.6,0.261126164171 ,0.243026599522 ,0.255206800323 ,-1119.052856445310 ,-1127.450561523430 
0.184,0.447,-3.1,-2.6,0.261079438191 ,0.242706553012 ,0.254814489300 ,-1119.069702148430 ,-1127.479003906250 
0.184,0.5,-3.1,-2.6,0.261077990973 ,0.243555743375 ,0.255448509941 ,-1118.964599609370 ,-1127.483276367180 
0.184,0.553,-3.1,-2.6,0.261694279183 ,0.245567506253 ,0.258176146333 ,-1118.851684570310 ,-1127.201660156250 
0.184,0.605,-3.1,-2.6,0.261105326857 ,0.243525888479 ,0.255494908688 ,-1118.972534179680 ,-1127.421386718750 
0.184,0.658,-3.1,-2.6,0.261043613307 ,0.242868318517 ,0.254970349245 ,-1119.065185546870 ,-1127.403564453120 
0.184,0.711,-3.1,-2.6,0.261528445007 ,0.244803231629 ,0.257295732245 ,-1118.917602539060 ,-1127.292602539060 
0.184,0.763,-3.1,-2.6,0.261903389301 ,0.246363484942 ,0.259247179457 ,-1118.792602539060 ,-1127.031738281250 
0.184,0.816,-3.1,-2.6,0.261364219071 ,0.244546198140 ,0.256718008463 ,-1118.914306640620 ,-1127.206787109370 
0.184,0.868,-3.1,-2.6,0.261174620946 ,0.243420136546 ,0.255726980682 ,-1119.068359375000 ,-1127.354614257810 
0.184,0.921,-3.1,-2.6,0.261360385751 ,0.244160793813 ,0.256505023395 ,-1118.994628906250 ,-1127.194824218750 
0.184,0.974,-3.1,-2.6,0.261338824270 ,0.244506892363 ,0.256682475378 ,-1118.903808593750 ,-1127.386108398430 
0.237,0.026,-3.1,-2.6,0.261061213859 ,0.243425180332 ,0.255321921817 ,-1119.002197265620 ,-1127.185302734370 
0.237,0.079,-3.1,-2.6,0.261341444918 ,0.243851987589 ,0.256384083251 ,-1119.055175781250 ,-1127.334716796870 
0.237,0.132,-3.1,-2.6,0.261347329497 ,0.244433364888 ,0.256598111401 ,-1118.929199218750 ,-1127.192993164060 
0.237,0.184,-3.1,-2.6,0.261532680258 ,0.244974099790 ,0.257434684639 ,-1118.887695312500 ,-1127.357421875000 
0.237,0.237,-3.1,-2.6,0.261418959767 ,0.244194875369 ,0.256708229355 ,-1119.013671875000 ,-1127.375854492180 
0.237,0.289,-3.1,-2.6,0.261378541542 ,0.243942681963 ,0.256612710746 ,-1119.086914062500 ,-1127.148193359370 
0.237,0.342,-3.1,-2.6,0.260979374451 ,0.242952952029 ,0.254909857075 ,-1119.055175781250 ,-1127.279663085930 
0.237,0.395,-3.1,-2.6,0.261043664111 ,0.242956470757 ,0.254953689421 ,-1119.030639648430 ,-1127.441406250000 
0.237,0.447,-3.1,-2.6,0.261067002520 ,0.243003330031 ,0.255150499506 ,-1119.064819335930 ,-1127.432617187500 
0.237,0.5,-3.1,-2.6,0.261241164897 ,0.243748990112 ,0.256015655276 ,-1119.031860351560 ,-1127.308593750000 
