shift_a,shift_b,shift_c_sp,shift_c_relax,fgw_distance_megn,fgw_distance_cgnf,fgw_distance_magp,mace_single_point_energy,mace_relaxed_energy
0.447,0.605,-2.7,-2.4,0.182243292532 ,0.274610730534 ,0.301085503125 ,-967.127990722656 ,-978.189270019531 
0.447,0.658,-2.7,-2.4,0.181141298862 ,0.273437175954 ,0.299004974313 ,-967.143188476562 ,-978.614929199219 
0.447,0.711,-2.7,-2.4,0.181271978147 ,0.273558052937 ,0.299239157435 ,-967.141357421875 ,-978.610534667969 
0.447,0.763,-2.7,-2.4,0.182636324804 ,0.274999221521 ,0.301793429432 ,-967.123779296875 ,-977.978210449219 
0.447,0.816,-2.7,-2.4,0.182884112416 ,0.275262815702 ,0.302125259670 ,-967.126953125000 ,-978.185791015625 
0.447,0.868,-2.7,-2.4,0.184331834953 ,0.276699831423 ,0.304843751178 ,-967.104797363281 ,-978.360168457031 
0.447,0.921,-2.7,-2.4,0.181510941083 ,0.273821826314 ,0.299626461509 ,-967.144592285156 ,-978.172729492188 
0.447,0.974,-2.7,-2.4,0.182343689269 ,0.274764211342 ,0.301336584233 ,-967.122436523438 ,-978.130981445312 
0.5,0.026,-2.7,-2.4,0.183293458872 ,0.275667726564 ,0.302917544987 ,-967.120056152344 ,-978.197021484375 
0.5,0.079,-2.7,-2.4,0.182622952571 ,0.274937054628 ,0.301730405089 ,-967.122070312500 ,-978.589782714844 
0.5,0.132,-2.7,-2.4,0.180983589882 ,0.273275399222 ,0.298694314555 ,-967.148620605469 ,-978.551513671875 
0.5,0.184,-2.7,-2.4,0.181886051754 ,0.274302593392 ,0.300476887872 ,-967.130371093750 ,-978.147399902344 
0.5,0.237,-2.7,-2.4,0.181200484166 ,0.273468383012 ,0.299033049950 ,-967.147705078125 ,-978.558044433594 
0.5,0.289,-2.7,-2.4,0.184412374846 ,0.276804210897 ,0.305040695234 ,-967.102600097656 ,-977.978210449219 
0.5,0.342,-2.7,-2.4,0.182442707993 ,0.274857246609 ,0.301280730312 ,-967.137451171875 ,-978.179687500000 
0.5,0.395,-2.7,-2.4,0.184214705181 ,0.276601688449 ,0.304701075450 ,-967.102355957031 ,-977.938964843750 
0.5,0.447,-2.7,-2.4,0.180682048647 ,0.272935385659 ,0.298068534253 ,-967.157836914062 ,-978.167602539062 
0.5,0.5,-2.7,-2.4,0.182448221149 ,0.274948269819 ,0.301580547089 ,-967.120971679688 ,-978.951599121094 
0.5,0.553,-2.7,-2.4,0.180682048648 ,0.272935385659 ,0.298068534253 ,-967.158081054688 ,-978.361267089844 
