shift_a,shift_b,shift_c,fgw_distance,relaxed_energy
0.870,0.304,-1.300,0.221505207392,-489.052276611328
0.870,0.348,-1.300,0.221068459417,-489.068664550781
0.870,0.391,-1.300,0.221028128967,-489.073547363281
0.870,0.435,-1.300,0.221398340417,-489.055969238281
0.870,0.478,-1.300,0.221227537699,-489.056884765625
0.870,0.522,-1.300,0.220924128702,-489.079589843750
0.870,0.565,-1.300,0.220796087170,-489.081176757812
0.870,0.609,-1.300,0.221001516859,-489.075225830078
0.870,0.652,-1.300,0.221010408317,-489.073333740234
0.870,0.696,-1.300,0.220903750676,-489.080139160156
0.870,0.739,-1.300,0.221148144329,-489.072631835938
0.870,0.783,-1.300,0.221392948137,-489.053436279297
0.870,0.826,-1.300,0.221291194594,-489.055206298828
0.870,0.870,-1.300,0.221029810209,-489.075592041016
0.870,0.913,-1.300,0.221158101570,-489.066925048828
0.870,0.957,-1.300,0.221337973378,-489.054901123047
0.913,0.000,-1.300,0.221098071447,-489.067535400391
0.913,0.043,-1.300,0.221038387618,-489.073577880859
0.913,0.087,-1.300,0.221395336080,-489.055694580078
0.913,0.130,-1.300,0.221158101570,-489.066894531250
0.913,0.174,-1.300,0.220874334890,-489.080505371094
0.913,0.217,-1.300,0.220756932397,-489.081481933594
0.913,0.261,-1.300,0.221015822959,-489.074401855469
0.913,0.304,-1.300,0.221089022649,-489.071380615234
0.913,0.348,-1.300,0.220978856852,-489.076110839844
