trial_id,min_energy_random8of24_eV,proxy_best_energy_top8_eV,delta_random_min_minus_proxybest_eV,resample_base,pool_n,budget_k,seed
1129,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1130,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1131,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1132,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1133,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1134,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1135,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1136,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1137,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1138,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1139,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1140,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1141,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1142,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1143,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1144,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1145,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1146,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1147,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1148,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1149,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1150,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1151,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1152,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1153,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1154,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1155,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1156,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1157,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1158,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1159,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1160,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1161,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1162,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1163,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1164,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1165,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1166,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1167,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1168,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1169,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1170,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1171,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1172,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1173,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1174,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1175,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1176,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1177,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1178,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1179,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1180,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1181,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1182,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1183,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1184,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1185,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1186,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1187,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1188,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1189,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1190,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1191,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1192,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1193,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1194,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1195,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1196,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1197,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1198,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1199,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1200,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1201,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1202,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1203,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1204,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1205,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1206,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1207,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1208,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1209,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1210,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1211,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1212,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1213,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1214,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1215,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1216,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1217,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1218,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1219,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1220,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1221,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1222,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1223,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1224,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1225,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1226,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1227,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1228,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1229,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1230,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1231,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1232,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1233,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1234,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1235,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1236,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1237,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1238,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1239,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1240,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1241,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1242,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1243,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1244,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1245,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1246,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1247,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1248,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1249,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1250,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1251,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1252,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1253,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1254,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1255,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1256,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1257,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1258,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1259,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1260,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1261,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1262,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1263,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1264,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1265,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1266,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1267,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1268,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1269,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1270,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1271,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1272,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1273,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1274,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1275,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1276,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1277,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1278,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1279,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1280,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1281,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1282,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1283,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1284,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1285,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1286,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1287,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1288,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1289,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1290,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1291,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1292,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1293,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1294,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1295,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1296,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1297,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1298,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1299,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1300,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1301,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1302,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1303,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1304,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1305,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1306,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1307,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1308,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1309,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1310,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1311,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1312,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1313,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1314,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1315,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1316,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1317,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1318,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1319,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1320,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1321,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1322,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1323,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1324,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1325,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1326,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1327,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1328,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1329,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1330,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1331,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1332,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1333,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1334,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1335,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1336,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1337,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1338,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1339,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1340,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1341,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1342,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1343,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1344,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1345,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1346,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1347,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1348,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1349,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1350,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1351,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1352,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1353,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1354,-1154.7509765625,-1155.0416259765625,0.2906494140625,all_24,24,8,0
1355,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1356,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1357,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1358,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1359,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1360,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1361,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1362,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1363,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1364,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1365,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1366,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1367,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1368,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1369,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1370,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1371,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1372,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1373,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1374,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1375,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1376,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1377,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1378,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1379,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1380,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1381,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1382,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1383,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1384,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1385,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1386,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1387,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1388,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1389,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1390,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1391,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1392,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1393,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1394,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1395,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1396,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1397,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1398,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1399,-1154.7508544921875,-1155.0416259765625,0.290771484375,all_24,24,8,0
1400,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1401,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1402,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1403,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1404,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1405,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1406,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1407,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1408,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1409,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1410,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1411,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1412,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1413,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1414,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1415,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1416,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1417,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1418,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1419,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1420,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1421,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1422,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1423,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1424,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1425,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1426,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1427,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1428,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1429,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1430,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1431,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1432,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1433,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1434,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1435,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1436,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1437,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1438,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1439,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1440,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1441,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1442,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1443,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1444,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1445,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1446,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1447,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1448,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1449,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1450,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1451,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1452,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1453,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1454,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1455,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1456,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1457,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1458,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1459,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1460,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1461,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1462,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1463,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1464,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1465,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1466,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1467,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1468,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1469,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1470,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1471,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1472,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1473,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1474,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1475,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1476,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1477,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1478,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1479,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1480,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1481,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1482,-1155.039306640625,-1155.0416259765625,0.0023193359375,all_24,24,8,0
1483,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1484,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1485,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1486,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1487,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1488,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1489,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1490,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1491,-1154.99267578125,-1155.0416259765625,0.0489501953125,all_24,24,8,0
1492,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1493,-1154.9429931640625,-1155.0416259765625,0.0986328125,all_24,24,8,0
1494,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
1495,-1155.0416259765625,-1155.0416259765625,0.0,all_24,24,8,0
